[Type]	[PID]	[Module]                            	[Function]                                                               	[Length]	[Current Data]               	[Original Data]              	[Record Address]  	[RVA]
IAT   	6300 	SCPSL.exe::nvwgf2umx_cfg.dll        	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x0000029CCCA9D280	     
IAT   	6300 	SCPSL.exe::steamclient64.dll        	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF30E6F4B8	     
IAT   	6300 	SCPSL.exe::HttpProxy.dll            	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF319AC190	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF381293E8	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF3A36B528	     
IAT   	6300 	SCPSL.exe::discord-rpc.dll          	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF420C02C8	     
IAT   	6300 	SCPSL.exe::tier0_s64.dll            	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF422D0150	     
IAT   	6300 	SCPSL.exe::d3dcompiler_47_64.dll    	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF4295F270	     
IAT   	6300 	SCPSL.exe::NvCamera64.dll           	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF42DF52A0	     
IAT   	6300 	SCPSL.exe::nvspcap64.dll            	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF435265B8	     
IAT   	6300 	SCPSL.exe::opengl32.dll             	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF68051F88	     
IAT   	6300 	SCPSL.exe::drwamsi64.dll            	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF7346E2D8	     
IAT   	6300 	SCPSL.exe::MpOAV.dll                	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF73535A80	     
IAT   	6300 	SCPSL.exe::vstdlib_s64.dll          	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF7DE35048	     
IAT   	6300 	SCPSL.exe::AudioPluginDissonance.dll	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF7DF382B0	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF7E86C158	     
IAT   	6300 	SCPSL.exe::steam_api64.dll          	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF7F0221F0	     
IAT   	6300 	SCPSL.exe::GameOverlayRenderer64.dll	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF80920410	     
IAT   	6300 	SCPSL.exe::dinput8.dll              	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF81BBB4B0	     
IAT   	6300 	SCPSL.exe::nvapi64.dll              	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF8B532580	     
IAT   	6300 	SCPSL.exe::advapi32.dll             	KERNEL32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF99C07428	     
IAT   	6300 	SCPSL.exe::igc64.dll                	kernel32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF8488D468	     
IAT   	6300 	SCPSL.exe::igdgmm64.dll             	kernel32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF875DC178	     
IAT   	6300 	SCPSL.exe::igd10iumd64.dll          	kernel32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF8896E380	     
IAT   	6300 	SCPSL.exe::nvwgf2umx_cfg.dll        	KERNEL32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x0000029CCCA9D288	     
IAT   	6300 	SCPSL.exe::steamclient64.dll        	KERNEL32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF30E6F710	     
IAT   	6300 	SCPSL.exe::HttpProxy.dll            	KERNEL32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF319AC2E8	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	KERNEL32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF381293B0	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	KERNEL32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF3A36B588	     
IAT   	6300 	SCPSL.exe::discord-rpc.dll          	KERNEL32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF420C0398	     
IAT   	6300 	SCPSL.exe::tier0_s64.dll            	KERNEL32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF422D0158	     
IAT   	6300 	SCPSL.exe::NvCamera64.dll           	KERNEL32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF42DF5298	     
IAT   	6300 	SCPSL.exe::nvspcap64.dll            	KERNEL32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF435261B0	     
IAT   	6300 	SCPSL.exe::opengl32.dll             	KERNEL32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF68051F40	     
IAT   	6300 	SCPSL.exe::drwamsi64.dll            	KERNEL32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF7346E2A0	     
IAT   	6300 	SCPSL.exe::MpOAV.dll                	KERNEL32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF73535928	     
IAT   	6300 	SCPSL.exe::AudioPluginDissonance.dll	KERNEL32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF7DF382D0	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	KERNEL32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF7E86C548	     
IAT   	6300 	SCPSL.exe::steam_api64.dll          	KERNEL32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF7F0222A8	     
IAT   	6300 	SCPSL.exe::GameOverlayRenderer64.dll	KERNEL32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF809203A0	     
IAT   	6300 	SCPSL.exe::nvapi64.dll              	KERNEL32.dll!HeapReAlloc                                                 	8       	0x00007FFF9A493640           	0x00007FFF99932379           	0x00007FFF8B5323E8	     
IAT   	6300 	SCPSL.exe::igc64.dll                	kernel32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x00007FFF8488D470	     
IAT   	6300 	SCPSL.exe::igdgmm64.dll             	kernel32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x00007FFF875DC180	     
IAT   	6300 	SCPSL.exe::igd10iumd64.dll          	kernel32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x00007FFF8896E388	     
IAT   	6300 	SCPSL.exe::nvwgf2umx_cfg.dll        	KERNEL32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x0000029CCCA9D7D0	     
IAT   	6300 	SCPSL.exe::steamclient64.dll        	KERNEL32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x00007FFF30E6F508	     
IAT   	6300 	SCPSL.exe::HttpProxy.dll            	KERNEL32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x00007FFF319AC2F0	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	KERNEL32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x00007FFF381293A8	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	KERNEL32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x00007FFF3A36B580	     
IAT   	6300 	SCPSL.exe::discord-rpc.dll          	KERNEL32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x00007FFF420C0390	     
IAT   	6300 	SCPSL.exe::tier0_s64.dll            	KERNEL32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x00007FFF422D0168	     
IAT   	6300 	SCPSL.exe::NvCamera64.dll           	KERNEL32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x00007FFF42DF53E8	     
IAT   	6300 	SCPSL.exe::nvspcap64.dll            	KERNEL32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x00007FFF43526148	     
IAT   	6300 	SCPSL.exe::drwamsi64.dll            	KERNEL32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x00007FFF7346E278	     
IAT   	6300 	SCPSL.exe::MpOAV.dll                	KERNEL32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x00007FFF73535920	     
IAT   	6300 	SCPSL.exe::AudioPluginDissonance.dll	KERNEL32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x00007FFF7DF38378	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	KERNEL32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x00007FFF7E86C5C8	     
IAT   	6300 	SCPSL.exe::steam_api64.dll          	KERNEL32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x00007FFF7F0222A0	     
IAT   	6300 	SCPSL.exe::GameOverlayRenderer64.dll	KERNEL32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x00007FFF80920330	     
IAT   	6300 	SCPSL.exe::nvapi64.dll              	KERNEL32.dll!HeapSize                                                    	8       	0x00007FFF9A494160           	0x00007FFF999323AD           	0x00007FFF8B5323C8	     
IAT   	6300 	SCPSL.exe::igd10iumd64.dll          	kernel32.dll!InitializeConditionVariable                                 	8       	0x00007FFF9A4D9E60           	0x00007FFF99932542           	0x00007FFF8896E1F0	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	KERNEL32.dll!InitializeConditionVariable                                 	8       	0x00007FFF9A4D9E60           	0x00007FFF99932542           	0x00007FFF38129128	     
IAT   	6300 	SCPSL.exe::NvCamera64.dll           	KERNEL32.dll!InitializeConditionVariable                                 	8       	0x00007FFF9A4D9E60           	0x00007FFF99932542           	0x00007FFF42DF5608	     
IAT   	6300 	SCPSL.exe::msvcp140.dll             	KERNEL32.dll!InitializeConditionVariable                                 	8       	0x00007FFF9A4D9E60           	0x00007FFF99932542           	0x00007FFF7DDA5238	     
IAT   	6300 	SCPSL.exe::nvapi64.dll              	KERNEL32.dll!InitializeConditionVariable                                 	8       	0x00007FFF9A4D9E60           	0x00007FFF99932542           	0x00007FFF8B532498	     
IAT   	6300 	SCPSL.exe::igc64.dll                	kernel32.dll!InitializeCriticalSection                                   	8       	0x00007FFF9A4D1460           	0x00007FFF999325A6           	0x00007FFF8488D168	     
